P-TPT_mean,P-TPT_std,P-TPT_min,P-TPT_max,P-TPT_median,T-TPT_mean,T-TPT_std,T-TPT_min,T-TPT_max,T-TPT_median,P-MON-CKP_mean,P-MON-CKP_std,P-MON-CKP_min,P-MON-CKP_max,P-MON-CKP_median,T-JUS-CKP_mean,T-JUS-CKP_std,T-JUS-CKP_min,T-JUS-CKP_max,T-JUS-CKP_median,label
16589214.35870292,1007.9749510300207,16585960.0,16592980.0,16589250.0,110.89305163249387,0.015454818282838668,110.8455,110.9528,110.8985,9373021.817249833,22524.621300376846,9339151.0,9423317.0,9364984.0,,,,,,0
16589112.420371506,1185.884501398498,16585960.0,16592980.0,16589130.0,110.88856630780387,0.020084728023630143,110.8428,110.9198,110.8972,9366803.003793161,14673.202777457815,9339984.0,9399984.0,9365666.0,,,,,,0
16589686.974356096,1053.1212029416836,16587360.0,16592980.0,16589630.0,110.86065415521014,0.027064280617498136,110.763,110.9143,110.8598,9352560.582627237,13171.193539193404,9326651.0,9385817.0,9349682.0,,,,,,0
16589081.085375406,1141.7368114200494,16580340.0,16591570.0,16589180.0,110.87100402260266,0.022725643555120637,110.7933,110.9088,110.873,9366692.618440192,13050.62036022013,9340817.0,9394984.0,9367863.0,,,,,,0
17028021.020100504,1128.6147914685378,17024130.0,17031150.0,17028010.0,110.49780806253489,0.03976242985330592,110.3148,110.5568,110.5014,9907788.219318816,14852.508717335679,9864984.0,9949150.0,9909075.0,,,,,,0
17028457.31044509,1079.9188789562083,17025530.0,17032550.0,17028480.0,110.52750549653321,0.025161636539506704,110.4028,110.554,110.5395,9936110.035674347,17179.1664689981,9889984.0,9974983.0,9934150.0,,,,,,0
17028050.912689563,1137.38302864446,17024130.0,17031150.0,17028060.0,110.48702726360392,0.04691938700526646,110.3065,110.5485,110.4913,9800330.812388493,15294.336642752052,9757484.0,9874150.0,9800400.5,,,,,,0
17027158.937038694,1098.4497851511237,17024130.0,17031150.0,17027180.0,110.45816704875868,0.0522508999752239,110.3065,110.5485,110.4534,9841812.138671437,12423.149715159894,9805817.0,9868317.0,9844454.0,,,,,,0
17027298.836935826,1057.60652620401,17024130.0,17031150.0,17027350.0,110.4993652144697,0.03490899605965273,110.356,110.554,110.5011,9823925.696718557,25087.186778463056,9782484.0,9878317.0,9811499.0,,,,,,0
17028451.532077163,960.0858877597827,17025530.0,17031150.0,17028530.0,110.53501068304172,0.0246874959578706,110.3588,110.5898,110.5433,9811308.96063257,8163.551153934223,9789984.0,9836650.0,9810817.0,,,,,,0
17028162.74221405,1038.0018818054355,17024130.0,17031150.0,17028070.0,110.52826492840828,0.025560017547244254,110.3506,110.5788,110.5386,9841829.3763998,12791.645194617946,9809984.0,9872484.0,9841878.0,,,,,,0
17027894.106078334,1117.0042799884557,17022720.0,17031150.0,17027860.0,110.5276991977269,0.027823585826813334,110.3588,110.6008,110.5403,9856808.379575463,8477.477936014553,9831650.0,9887484.0,9856650.0,,,,,,0
17750118.367745537,16877.566151370636,17717210.0,17795350.0,17749390.0,106.56122638113838,0.0014505533807718503,106.5567,106.5633,106.5614,9601500.961774554,86308.0730287968,9349984.0,9794150.0,9596158.0,68.15040610351562,0.4336326196895331,66.58681,68.94015,68.23626,0
17746194.62598425,13615.75406331117,17717210.0,17772370.0,17747090.0,106.55756387795275,0.0013094375393253664,106.5553,106.5598,106.5576,9598551.12443757,78211.11563098386,9389984.0,9753317.0,9593166.0,68.04907744797525,0.3666963104479373,66.88681,68.70015,68.124195,0
17746405.651808243,12912.149158641561,17714910.0,17770070.0,17747090.0,106.55298003924867,0.0013135565297718178,106.5507,106.5553,106.553,9598927.878329128,66473.14667898546,9429151.0,9736650.0,9588886.0,68.2141192500701,0.34868983036714785,67.06681,68.96014,68.26384,0
17745356.289414413,12627.176362073957,17714910.0,17770070.0,17746670.0,106.54837970157658,0.001307938968635761,106.5461,106.5506,106.5484,9597051.509994369,70340.4619968644,9428317.0,9723317.0,9588659.0,67.9811672677365,0.3227258407113631,66.98681,68.54681,68.063035,0
17745295.108450703,13592.621263486239,17717210.0,17772370.0,17746040.0,106.53373253521126,0.00896813586096404,106.5177,106.5461,106.5341,9598539.684929578,68433.4074409899,9434984.0,9717484.0,9590098.5,67.99180407887324,0.29832771986702594,67.06681,68.49348,68.05935500000001,0
17744797.51329415,13172.407766602972,17714910.0,17770070.0,17744790.0,106.50090993562833,0.009534940750278538,106.4844,106.5174,106.5009,9596059.676742233,59436.86101373245,9471651.0,9700817.0,9579340.5,68.06189146375594,0.25948478696154254,67.23348,68.50681,68.113395,0
17742337.44283911,13748.814320284435,17714910.0,17770070.0,17743330.0,106.46759378594473,0.009512148404664194,106.4511,106.4841,106.4676,9591679.609622668,52558.49469744613,9471651.0,9694150.0,9575817.0,68.10302026932249,0.23925923590058581,67.45348,68.54681,68.13348,0
17736400.64805723,11438.40568225767,17714910.0,17767770.0,17735800.0,106.43431694487305,0.009512243816036875,106.4178,106.4508,106.4343,9587478.532192454,49139.800175699136,9472484.0,9699150.0,9571575.0,67.98534835741339,0.21688232242504357,67.36681,68.47348,68.01083,0
17732329.712411,9280.649378750963,17710310.0,17767770.0,17731630.0,106.42544206338125,0.006927446800306241,106.4148,106.4378,106.4252,9586084.951277398,47591.701727477965,9478317.0,9686650.0,9568771.0,67.90897879938574,0.21104667002795932,67.23348,68.34682,67.92252,0
17731445.038516406,8451.734304903297,17710310.0,17767770.0,17730580.0,106.45069038516407,0.007081297590736049,106.4384,106.463,106.4507,9585657.166476462,51274.451790478866,9479984.0,9684984.0,9568090.5,67.8542949957204,0.23775920855016203,67.16681,68.30015,67.89363499999999,0
17740097.15564257,13281.064914047995,17701120.0,17772370.0,17738730.0,106.47563686197735,0.007223658906509243,106.4631,106.4881,106.4756,9588844.70899175,55243.32707905087,9457484.0,9698317.0,9573772.0,67.7876242050063,0.231196489603149,67.06681,68.20015,67.82545,0
17738228.517949436,12566.04383067903,17714910.0,17770070.0,17736850.0,106.5008161335382,0.00723185908151188,106.4883,106.5133,106.5008,9591268.594496438,30755.79776667441,9528317.0,9689984.0,9581954.0,67.83155366531638,0.1447538764298462,67.30015,68.17348,67.85777,0
20805658.02612482,10333.40918642806,20787670.0,20819850.0,20810660.0,106.366177023557,0.00510022030241325,106.3473,106.4148,106.3656,11522319.91235905,9288.738634178451,11496650.0,11546650.0,11521880.0,67.28769138048455,0.08462847152575284,67.16771,67.44353,67.28060500000001,0
20815302.723046765,2175.2340037497156,20810660.0,20819850.0,20815460.0,106.36947955194624,0.007910881759204513,106.3158,106.4103,106.3697,11553835.534024082,10968.709752324177,11530820.0,11579980.0,11553690.0,67.0927084659759,0.042953247999347646,67.01832,67.1671,67.0927,0
20815778.371573716,2381.6107356632174,20801460.0,20831340.0,20816300.0,106.36650794395132,0.011890493676050466,106.3158,106.3878,106.3698,11561255.768436331,16226.177981916113,11508320.0,11588320.0,11564230.0,67.01797273879306,0.033670720069814516,66.97,67.08846,67.01008,0
20796092.912599698,6410.218322803731,20787670.0,20819850.0,20794570.0,106.36817852083216,0.005970601870903178,106.3158,106.3923,106.3685,11520362.618662503,8932.437875189544,11495820.0,11541650.0,11522260.0,67.1600231061409,0.03208984504366323,67.09,67.19,67.17661,0
20796084.33990726,7457.893194116474,20785380.0,20819850.0,20794570.0,106.34118910553663,0.029683181192424576,106.2303,106.3878,106.3533,11511089.163640426,11735.137680226833,11479980.0,11539150.0,11513160.0,67.17852291357059,0.0035890637931721525,67.17231,67.18474,67.17852,0
20792500.60416899,2927.5220331348783,20787670.0,20812950.0,20792060.0,106.3513560472634,0.025452845280277168,106.3023,106.4193,106.3608,11515111.999219708,8189.579823815876,11487480.0,11547480.0,11514530.0,67.17941051945157,0.00704336576596167,67.17,67.19245,67.178765,0
20790695.481253497,20507.531439016955,20764690.0,20819850.0,20773880.0,106.37999114717404,0.031322936172836865,106.3068,106.4733,106.3698,11506416.504756575,27040.76460373563,11439150.0,11554980.0,11497445.0,67.20823527364297,0.010531878778953811,67.1927,67.2304,67.20633,0
20769808.760928884,2621.3760134245126,20762390.0,20776180.0,20770750.0,106.37738216851368,0.036375760880520344,106.3023,106.4778,106.3685,11492165.076571811,7221.36419420423,11465820.0,11514980.0,11492330.0,67.25855122459208,0.016200348181347284,67.23049,67.28661,67.25855,0
20767778.94483338,2356.484506492961,20757800.0,20776180.0,20766990.0,106.35955836460376,0.03916545948342687,106.2708,106.4598,106.3593,11486871.565387847,6958.63256584796,11462480.0,11509980.0,11486650.0,67.28934937888546,0.006702613406047051,67.27617,67.3,67.29004,0
20778940.963066593,9274.454624124332,20764690.0,20796870.0,20773880.0,106.37839120872971,0.023667405133437826,106.3203,106.4643,106.3685,11494629.039171796,6757.031431802056,11471650.0,11518320.0,11494910.0,67.2603611734751,0.009264404428013687,67.24264,67.27607,67.26055,0
20788295.26509861,3632.790745528755,20766990.0,20796870.0,20788720.0,106.34592474998604,0.030409246260237985,106.2258,106.4148,106.3575,11500855.25169004,6961.653395474567,11476650.0,11525820.0,11500820.0,67.2248989206101,0.008871246267201899,67.21,67.24226,67.22463,0
20792332.94401436,2810.7904155349593,20776180.0,20810660.0,20792060.0,106.36297660720297,0.029368412227384594,106.2753,106.4598,106.3644,11514499.547851453,8269.517444403402,11489150.0,11538320.0,11514750.0,67.22584295972176,0.026016246215689983,67.1715,67.26,67.235285,0
20808125.9804141,8382.788492214691,20785380.0,20817550.0,20811070.0,106.28495747621713,0.058666503988695023,106.1358,106.3698,106.3068,11528858.389479574,15861.857584503518,11475820.0,11555820.0,11532790.0,67.10571633128149,0.03639700023283213,67.05,67.17012,67.10484,0
20792460.327335913,2875.572156835586,20771590.0,20796870.0,20793320.0,106.37412137772547,0.018023116892447205,106.3368,106.4643,106.3671,11502017.227173366,4844.6136733449775,11486650.0,11517480.0,11501800.0,67.13389932458944,0.04105845386230287,67.06279,67.20501,67.1339,0
20792714.574479982,2305.7056530502045,20785380.0,20799170.0,20793320.0,106.36064718183852,0.01972483597879763,106.2753,106.4283,106.3653,11508024.593491388,4728.634722779901,11489150.0,11526650.0,11508320.0,67.22822604618653,0.024823810779364165,67.12448,67.26,67.23164,0
20802687.36445783,9618.345796817823,20787670.0,20819850.0,20802510.0,106.34240219210176,0.026510958973903567,106.2573,106.4148,106.3518,11522774.511936635,7853.099095274639,11500820.0,11547480.0,11522100.0,66.96181528056671,0.03914335678400053,66.9339,67.11809,66.94946,0
20804358.496622566,10955.627975397325,20785380.0,20817550.0,20810940.0,106.27879579076648,0.04123232728914659,106.1673,106.3698,106.2746,11537754.204767488,7917.553355244668,11512480.0,11559150.0,11537480.0,66.92141287556524,0.006661433478642397,66.91,66.93378,66.92134,0
20799738.12010736,12491.927643659808,20764690.0,20812950.0,20806270.0,106.20586150190114,0.06146890236404337,106.0773,106.3653,106.1898,11527196.12335048,26424.33033109741,11458320.0,11558320.0,11539830.0,66.97187544676807,0.02402910024903527,66.93014,67.01083,66.97194,0
20785434.38523221,9889.592521358614,20764690.0,20799170.0,20789970.0,106.35728553291013,0.016483297611617483,106.3023,106.3968,106.3632,11502429.52778706,6670.611088299356,11484980.0,11521650.0,11502030.0,67.02035431506849,0.0053999663687587076,67.011,67.02971,67.02036,0
20816174.260005623,2318.9989517548315,20799170.0,20822150.0,20817130.0,106.27261758365358,0.02794730046081546,106.2078,106.3248,106.2695,11543013.37801106,8142.009510276745,11524980.0,11570820.0,11541650.0,67.09025500609242,0.01574997140630003,67.05562,67.11,67.09604,0
20814048.414940074,2179.146557975648,20808360.0,20819850.0,20812950.0,106.23311363931991,0.02537056813220034,106.1634,106.3203,106.2273,11564795.12403605,8302.672655883614,11533320.0,11589980.0,11564570.0,67.07324708817244,0.011879638180629455,67.05267,67.09382,67.07325,0
20815829.356046423,2395.3282202155556,20810660.0,20822150.0,20816710.0,106.27044333582928,0.03730268378660303,106.1628,106.3248,106.2774,11574615.10670161,9412.355715642652,11548320.0,11600820.0,11574980.0,67.0322515855485,0.011792416920258245,67.01183,67.05267,67.03225499999999,0
20815481.973831777,2466.547948526239,20808360.0,20819850.0,20815880.0,106.27172844859813,0.03144382618398918,106.1943,106.3293,106.2708,11572931.823364485,16666.488962424737,11524980.0,11604980.0,11578160.0,66.99601694485982,0.007288726981194911,66.98461,67.01135,66.99526,0
20813395.458527494,2063.589268852531,20808360.0,20819850.0,20812950.0,106.23356783783782,0.02941533248087033,106.1358,106.3203,106.2294,11573603.699906804,10974.677743838643,11539150.0,11599980.0,11574220.0,66.97373894221809,0.006168492673543772,66.96306,66.98442,66.97374,0
20814267.614953272,5059.958310490143,20808360.0,20842830.0,20812950.0,106.18146699999998,0.025778649204503946,106.1223,106.2708,106.1733,11599468.342990654,9356.302776078308,11575820.0,11627480.0,11598770.0,66.96118674672897,0.009367086868841077,66.95,66.98684,66.95866,0
20816615.06137251,3718.027536873385,20810660.0,20840530.0,20817130.0,106.2440857820346,0.02973773838669148,106.1628,106.3203,106.2504,11578473.95015808,22386.84194170486,11535820.0,11624980.0,11568850.0,67.03399973777199,0.026914847285030245,66.98739,67.08061,67.034,0
20937879.16547992,11288.751388677125,20923270.0,20957740.0,20932000.0,105.50227998670843,0.028164859468618058,105.4383,105.6003,105.5013,11864474.368176209,11101.779486155823,11827480.0,11902480.0,11864450.0,64.98046563182379,0.02943356692708025,64.92949,65.03144,64.98047,0
20931532.77221109,12770.336879083288,20904880.0,20957740.0,20930170.0,105.53694097719249,0.022741651244279147,105.4833,105.6228,105.5418,11848506.909056207,19145.393933141113,11804980.0,11906650.0,11844530.0,64.9144886143716,0.015090484653381184,64.89,64.94588,64.91354,0
20925233.899073716,9683.936053038711,20904880.0,20937060.0,20930170.0,105.55278379969123,0.02851449668632723,105.4878,105.6498,105.5479,11842480.957159398,11948.126093981195,11799150.0,11879980.0,11842250.0,64.99201366943265,0.025081065535159982,64.94858,65.03545,64.992015,0
20930659.265166618,5186.157902863021,20904880.0,20950850.0,20932460.0,105.5509095319472,0.026455622723695334,105.4519,105.6498,105.5486,11852493.459603151,11881.12439361037,11814980.0,11889980.0,11852790.0,64.97117379474032,0.04053265608737199,64.90096,65.04,64.97118,0
20931738.72364143,2487.2904370442816,20925570.0,20948550.0,20932080.0,105.52505145378541,0.025173536109701702,105.4383,105.6003,105.5351,11857070.863910822,10926.2669887276,11817480.0,11897480.0,11856950.0,64.82560617742685,0.04144572545589825,64.75383,64.89738,64.82561,0
20945984.59727737,9734.226047766799,20925570.0,20957740.0,20950850.0,105.47885669313669,0.023743386496030198,105.4293,105.5553,105.4878,11870593.850444319,13643.293608127904,11819150.0,11915820.0,11870590.0,64.70422704386463,0.019963659042702205,64.69,64.75335,64.69,0
20937601.667616874,12855.240446617558,20904880.0,20966940.0,20932460.0,105.51916108893957,0.04318018296273955,105.4383,105.6228,105.5103,11853559.942037249,26771.121944134833,11782480.0,11931650.0,11847480.0,64.73842835898898,0.06694772176132463,64.69,64.90143,64.69,0
20888689.899758678,14482.3774842714,20858920.0,20934760.0,20887360.0,105.66222933914979,0.0483708999630117,105.4878,105.7398,105.6814,11772984.780954149,27118.635705847435,11709150.0,11881650.0,11768730.0,65.05776873955818,0.05899620459772885,64.91358,65.14175,65.06761,0
20882016.65697129,6647.9648319510625,20858920.0,20891090.0,20884200.0,105.67498588853444,0.019547803165057512,105.5823,105.7398,105.6814,11776194.73165697,13232.431891954773,11723320.0,11829980.0,11776350.0,65.21547520078813,0.04235273518521758,65.14213,65.28882,65.215475,0
20887252.062901273,1582.341349762769,20879600.0,20891090.0,20887650.0,105.61900724853449,0.033941775154331374,105.5328,105.6948,105.6296,11788821.066344095,13479.270148879801,11739980.0,11838320.0,11788920.0,65.27865963524704,0.028358896568274464,65.22417,65.32,65.28387,0
20887803.48078182,3124.0319450131215,20879600.0,20911780.0,20887650.0,105.60835143551856,0.033501082519411786,105.5103,105.6948,105.6003,11802042.733564014,14694.750884375853,11746650.0,11859980.0,11802480.0,65.16416138782381,0.03430295522009314,65.10475,65.22356,65.16416,0
20897341.090432994,16441.1733838466,20840530.0,20914080.0,20905650.0,105.62120386233985,0.03068076819576837,105.5328,105.7353,105.6262,11805190.249696063,33671.35129567035,11679150.0,11872480.0,11814070.0,65.05025425792574,0.029376537087303794,65.0,65.10355,65.04987,0
20848374.899590924,7961.4192109388805,20835940.0,20868110.0,20844360.0,105.71261370397919,0.02027067369372595,105.6678,105.7803,105.7218,11732587.207140202,18005.96121006389,11668320.0,11789150.0,11732790.0,65.28114254183711,0.07323923148350474,65.08604,65.33,65.32673,0
20843145.94053799,1809.6473085656235,20835940.0,20863520.0,20842830.0,105.69204662576686,0.02104973162128646,105.6228,105.7398,105.6836,11738020.86172723,14745.646632910244,11693320.0,11792480.0,11737860.0,65.32282993959414,0.0017159877469388122,65.32,65.32594,65.32269,0
20824655.15395414,9122.301201410808,20812950.0,20863520.0,20821000.0,105.72717095928871,0.014732569921715215,105.6633,105.7848,105.7316,11707338.858212447,16867.271711948495,11651650.0,11784150.0,11706270.0,65.33903949649041,0.009062020580748375,65.32335,65.35474,65.33904,0
20834464.132462688,8792.60297576652,20812950.0,20845130.0,20839380.0,105.68285741604477,0.03170416524220469,105.5373,105.7443,105.6843,11724361.259328358,13414.22511208489,11675820.0,11776650.0,11724750.0,65.37081901212687,0.009091695839810357,65.35507,65.38657,65.37082,0
20845520.35955925,6542.787575405573,20835940.0,20868110.0,20842830.0,105.69422342934467,0.018204469202879738,105.6318,105.7443,105.6894,11749462.982795283,15268.829130646318,11695820.0,11811650.0,11749750.0,65.3757781693408,0.02266215590854353,65.3245,65.4,65.387625,0
20862523.380360126,5146.317989648393,20835940.0,20881900.0,20864090.0,105.69403394282531,0.020245329910629908,105.6228,105.7578,105.6885,11762202.177464265,13986.08400987167,11712480.0,11814150.0,11762480.0,65.25062599870058,0.037962943923195054,65.2,65.31863,65.249135,0
20878302.925826803,9829.288451150773,20858920.0,20891090.0,20881900.0,105.72703889313708,0.01431876083339881,105.6723,105.7848,105.7286,11776434.196138406,15206.459251330876,11716650.0,11821650.0,11776950.0,65.20000000000002,1.421153392919284e-14,65.2,65.2,65.2,0
20887421.670233555,1783.4010256387567,20881900.0,20891090.0,20887650.0,105.74029359821346,0.018622894108001966,105.7128,105.7983,105.7335,11792794.339815762,15385.526510917514,11729980.0,11849150.0,11792860.0,65.20000000000002,1.4211515915840502e-14,65.2,65.2,65.2,0
20894126.496112123,9876.594176616692,20879600.0,20911780.0,20888800.0,105.7435241624268,0.021659102901775956,105.6948,105.7983,105.7337,11804129.903043102,17805.908558377265,11730820.0,11857480.0,11806020.0,65.19883471728906,0.0015966270067911351,65.19497,65.2,65.2,0
20886709.429026812,1894.4343588194347,20875010.0,20891090.0,20887190.0,105.74167296081005,0.020733887415992632,105.6768,105.7983,105.7331,11775110.420026252,18692.693662344904,11708320.0,11838320.0,11775660.0,65.17776508250516,0.0032077662962101054,65.17221,65.18332,65.17776,0
20902578.870285016,8721.328140137337,20879600.0,20911780.0,20906260.0,105.72732330919013,0.019425985554608994,105.6678,105.7893,105.732,11812462.568902267,15342.184922861214,11759150.0,11871650.0,11813240.0,65.1494529602107,0.0168406507845411,65.11898,65.17207,65.15036,0
20907408.90253189,1954.1457716671432,20893390.0,20916380.0,20907180.0,105.6963838568437,0.028700501253726536,105.6003,105.7533,105.6892,11831171.129830573,17275.530202242073,11769150.0,11885820.0,11832480.0,65.08696791071769,0.017905215204575352,65.05596,65.11797,65.08697,0
20907823.60832474,2162.980760275338,20902590.0,20925570.0,20907600.0,105.71869003468643,0.02553653734207337,105.6678,105.7893,105.7263,11836967.222274303,12548.452578047434,11789150.0,11878320.0,11836720.0,65.02397536795725,0.016517373572764036,65.0,65.05421,65.02274,0
20906869.54588103,19268.608842916055,20879600.0,20934760.0,20908330.0,105.70157762244322,0.0573856107291116,105.5779,105.7893,105.6926,11821205.431600675,32308.91633723461,11734980.0,11894150.0,11814790.0,65.04335085194221,0.019807705803597565,65.00993,65.07899,65.04265,0
20887939.83647916,7620.873868106057,20863520.0,20911780.0,20885495.0,105.69271556718371,0.04577889008642282,105.5733,105.7893,105.6881,11797946.157727528,21904.534441966847,11721650.0,11848320.0,11803770.0,65.11754904410391,0.021682824922484568,65.08,65.1551,65.11755,0
20883025.131135255,2362.616957270729,20877310.0,20888800.0,20882820.0,105.6965291869614,0.021170419744616163,105.6228,105.7398,105.6881,11779442.285500187,11005.054064961283,11739980.0,11818320.0,11779910.0,65.1932535996628,0.021630161286935082,65.15579,65.23071,65.193255,0
20862464.43515823,30207.384267697602,20812950.0,20891090.0,20883740.0,105.78065215513193,0.05686055341828657,105.6273,105.9243,105.7803,11747945.025824022,50072.35727574337,11646650.0,11819150.0,11777790.0,65.41656229317307,0.11938222327716172,65.23159,65.58205,65.42431,0
20819402.777520172,1428.4579477347477,20812950.0,20833640.0,20819270.0,105.82698580172493,0.01618251171555976,105.7668,105.8883,105.8247,11702210.404340165,9014.101435680417,11658320.0,11734150.0,11702480.0,65.66731131410553,0.047880642734433966,65.58439,65.75023,65.66731,0
20818962.29857156,2163.0647373142006,20812950.0,20840530.0,20818700.0,105.82769524787602,0.02233937902224718,105.7623,105.9198,105.8242,11711997.246755673,10005.401257039255,11679980.0,11746650.0,11712180.0,65.8087038073009,0.024769855898384444,65.75051,65.84,65.81619,0
20839321.291674428,5254.954113844561,20812950.0,20845130.0,20841235.0,105.82829336934253,0.019304231857231662,105.7623,105.9198,105.8253,11728477.276029056,10393.00084286875,11691650.0,11761650.0,11728320.0,65.77529936114733,0.019376520374642964,65.74174,65.80885,65.7753,0
20841741.754787084,2180.348970831447,20829040.0,20847430.0,20841910.0,105.79507443078974,0.022592960818505568,105.7218,105.8658,105.7848,11733406.16080785,9040.27587143268,11700820.0,11761650.0,11733850.0,65.70854592740784,0.01894165417638982,65.67574,65.74135,65.70855,0
20837514.30403621,2084.97351279814,20831340.0,20842830.0,20837470.0,105.73407589588837,0.019461092284132942,105.6678,105.7848,105.7308,11741815.223500567,8633.54849263484,11710820.0,11768320.0,11741880.0,65.67370819690683,0.0088773702931758,65.66,65.69099,65.672315,0
20837364.1081232,2080.4556859922145,20831340.0,20842830.0,20837320.0,105.74172810086534,0.024333902866793804,105.6678,105.8073,105.7308,11740395.64436587,8580.477014744298,11709980.0,11769150.0,11740820.0,65.71156727272728,0.01146055786178068,65.69172,65.73141,65.71157,0
20829564.60168784,9489.535268922851,20810660.0,20858920.0,20833640.0,105.75363601966058,0.036020683697699174,105.6633,105.8253,105.7623,11732556.93313549,18669.178509945414,11681650.0,11778320.0,11730440.0,65.74710399795975,0.007811694956172473,65.73161,65.76,65.74748,0
20838652.456499487,2286.264998760505,20819850.0,20845130.0,20838240.0,105.74582556992651,0.023388950651932947,105.6993,105.8073,105.7556,11743021.143574951,10280.802659184319,11714980.0,11778320.0,11742100.0,65.70694651623708,0.019392897121687933,65.67336,65.74053,65.70695,0
20858676.36200886,9345.086077475988,20835940.0,20868110.0,20863520.0,105.77456736078395,0.025015898287851144,105.7083,105.8568,105.7736,11772192.096485442,9645.643444228332,11740820.0,11803320.0,11774000.0,65.63985817016867,0.019151111712414945,65.60669,65.67303,65.63985,0
20862937.40022276,6505.072218430416,20854320.0,20886500.0,20861220.0,105.7180701874884,0.012109284328061068,105.6633,105.7758,105.7185,11783339.497865232,6891.6322991795405,11763320.0,11804980.0,11783690.0,65.56246599405978,0.02914056309284068,65.50797,65.60551,65.56596,0
20881852.810977895,5750.695950898215,20856620.0,20888800.0,20883050.0,105.72202754777072,0.022863319463292908,105.6633,105.7848,105.7218,11795387.437242413,7329.154144018743,11769150.0,11817480.0,11795510.0,65.45021757212439,0.03317989655368592,65.39275,65.50768,65.45022,0
20880449.942953333,1434.0812023686278,20875010.0,20886500.0,20880750.0,105.63126753951185,0.05564860206678173,105.4833,105.7353,105.6285,11811231.903114187,7720.155925691341,11792480.0,11834150.0,11811650.0,65.33385797437576,0.03323273086746794,65.27631,65.39141,65.33385,0
20881391.53219697,1928.1609332793716,20877310.0,20888800.0,20880910.0,105.70246633522726,0.026062005009975055,105.5868,105.7803,105.71575,11807381.089015152,7041.654629559246,11788320.0,11825820.0,11807030.0,65.25387993087122,0.010426170528180985,65.23599,65.27514,65.2538,0
20890798.006385576,10050.244711537745,20877310.0,20909480.0,20885730.0,105.6935695839985,0.02516647822864399,105.6183,105.7398,105.6831,11826714.70184994,8748.08893952054,11801650.0,11853320.0,11825820.0,65.21721814536576,0.010370328927172677,65.19926,65.23518,65.21722,0
20948653.86192818,2004.303213631659,20934760.0,20955450.0,20948550.0,105.6200224830658,0.0500913474420771,105.5193,105.7398,105.6228,11891368.685162846,7296.289765740741,11872480.0,11909150.0,11892940.0,64.85080804954997,0.012614747036661307,64.82896,64.87266,64.85081,0
20951369.115334205,2115.385340552245,20946250.0,20966940.0,20950850.0,105.71873006927542,0.014966144866292113,105.6633,105.7443,105.7218,11900988.44223928,5574.4384990767385,11884150.0,11914150.0,11902180.0,64.80708714660176,0.012708625962080318,64.78315,64.82887,64.80721,0
20952225.118980702,2111.952690621159,20946250.0,20969240.0,20952000.0,105.72478209668351,0.010939421828271446,105.6678,105.7533,105.7263,11902078.461682593,4268.59092500554,11888320.0,11915820.0,11902480.0,64.74904828555368,0.019261852775954956,64.71569,64.78241,64.74905,0
20955690.30991927,7298.863439840736,20946250.0,20978430.0,20953150.0,105.69111490210634,0.019782793591946082,105.6228,105.7443,105.6858,11909892.567504872,5931.977226022858,11892480.0,11927480.0,11910290.0,64.68121687482602,0.019447705811607464,64.64754,64.7149,64.68121,0
20966029.577161074,10372.331304458567,20948550.0,20980730.0,20971530.0,105.71126573223327,0.021991188034321783,105.6633,105.7443,105.7218,11913648.508344272,5462.665898787654,11896650.0,11928320.0,11914220.0,64.62048440558783,0.012305871648360557,64.61,64.64738,64.61405500000001,0
20975243.002054922,2034.618895718103,20969240.0,20980730.0,20975270.0,105.68790226975528,0.022591821865710873,105.5823,105.7398,105.6836,11926534.318139361,4659.560134961607,11911650.0,11940820.0,11926500.0,64.60999999999999,1.4211518448170546e-14,64.61,64.61,64.61,0
20983410.734802008,8791.809657781041,20971530.0,21003710.0,20979580.0,105.62750941160068,0.03060053463493446,105.5328,105.6993,105.6341,11957508.608477412,4961.892662213362,11939980.0,11976650.0,11957480.0,64.04582261433353,0.0014378187395589722,64.04333,64.04831,64.04582,0
20997632.08917555,1624.0600043317183,20978430.0,21003710.0,20997960.0,105.61595524397083,0.026835066425371482,105.5328,105.7083,105.6093,11965000.253785754,4707.159389897163,11951650.0,11979150.0,11964980.0,64.05080583707235,0.0014298084469672792,64.04833,64.05328,64.0508,0
20997976.07672921,1372.7626254644545,20989920.0,21003710.0,20997960.0,105.63414312517502,0.02476261043246614,105.5508,105.6948,105.6363,11973084.488938672,7022.370999342408,11955820.0,11994150.0,11973090.0,64.0558091374965,0.0014318283914764329,64.05333,64.05829,64.05581,0
20997617.066685423,1314.0714631947828,20994520.0,21003710.0,20997820.0,105.62779189645471,0.02872845457112699,105.5373,105.6993,105.6333,11981313.556308214,5430.34619649951,11962480.0,11999980.0,11981720.0,64.04619377039955,0.013343574528403594,64.01915,64.06,64.05,0
20996771.16739161,1408.7363778693862,20992220.0,21003710.0,20996820.0,105.54477162901642,0.029694399320791418,105.4519,105.6408,105.5441,11989947.451943314,3977.0611332778326,11973320.0,12003320.0,11990210.0,63.98741045039989,0.017862721980421895,63.95648,64.01834,63.98741,0
20996891.78975665,1395.794866115667,20992220.0,21003710.0,20996820.0,105.52902715053764,0.024808203919661393,105.4519,105.6093,105.5362,11985622.393887946,6003.009033875582,11969980.0,12004150.0,11986190.0,63.92515883842671,0.01771486045723513,63.89448,63.95584,63.92516,0
